entry_id,network,instance,dispatch_id,op,name,kind,hart,actual_start_ms,actual_end_ms,actual_duration_ms
388,yolov8_nano,0,108,,,gemmini_q31,0,655.667000,656.535000,0.868000
389,yolov8_nano,0,109,,,gemmini_q31,0,656.535000,656.781000,0.246000
390,yolov8_nano,0,110,,,gemmini_q31,0,656.781000,657.650000,0.869000
391,yolov8_nano,0,111,,,gemmini_q31,0,657.650000,657.755000,0.105000
392,yolov8_nano,0,112,,,gemmini_q31,0,657.755000,658.128000,0.373000
393,yolov8_nano,0,113,,,gemmini_q31,0,658.129000,659.814000,1.685000
394,yolov8_nano,0,114,,,gemmini_q31,0,659.814000,661.717000,1.903000
395,dronet,8,0,,,rvv,2,664.894000,666.417000,1.523000
396,dronet,8,1,,,rvv,2,666.418000,666.642000,0.224000
397,dronet,8,2,,,rvv,2,666.642000,666.672000,0.030000
398,dronet,8,3,,,rvv,2,666.672000,667.515000,0.843000
399,dronet,8,4,,,rvv,2,667.515000,668.352000,0.837000
400,yolov8_nano,0,115,,,gemmini_q31,0,661.717000,668.501000,6.784000
401,dronet,8,5,,,rvv,2,668.352000,668.532000,0.180000
402,dronet,8,6,,,rvv,2,668.533000,668.544000,0.011000
403,dronet,8,7,,,rvv,2,668.545000,668.554000,0.009000
404,dronet,8,8,,,rvv,2,668.554000,669.139000,0.585000
405,dronet,8,9,,,rvv,2,669.139000,670.250000,1.111000
406,dronet,8,10,,,rvv,2,670.250000,670.364000,0.114000
407,dronet,8,11,,,rvv,2,670.365000,670.371000,0.006000
408,yolov8_nano,0,116,,,gemmini_q31,0,668.501000,670.374000,1.873000
409,dronet,8,12,,,rvv,2,670.371000,670.377000,0.006000
410,dronet,8,13,,,rvv,2,670.377000,671.032000,0.655000
411,dronet,8,14,,,rvv,2,671.032000,672.324000,1.292000
412,dronet,8,15,,,rvv,2,672.324000,672.415000,0.091000
413,dronet,8,16,,,rvv,2,672.415000,672.419000,0.004000
414,dronet,8,17,,,rvv,2,672.420000,672.420000,0.000000
415,dronet,8,18,,,rvv,2,672.420000,672.423000,0.003000
416,dronet,8,19,,,rvv,2,672.423000,672.426000,0.003000
417,dronet,8,20,,,rvv,2,672.426000,672.427000,0.001000
418,mlp_control,16,0,,,rvv,2,672.427000,672.483000,0.056000
419,mlp_control,16,1,,,rvv,2,672.483000,672.509000,0.026000
420,mlp_control,16,2,,,rvv,2,672.509000,672.890000,0.381000
421,mlp_control,16,3,,,rvv,2,672.890000,672.906000,0.016000
422,mlp_control,16,4,,,rvv,2,672.906000,673.003000,0.097000
423,mlp_control,16,5,,,rvv,2,673.003000,673.010000,0.007000
424,mlp_control,16,6,,,rvv,2,673.010000,673.013000,0.003000
425,mlp_control,17,0,,,rvv,2,673.014000,673.060000,0.046000
426,mlp_control,17,1,,,rvv,2,673.060000,673.085000,0.025000
427,mlp_control,17,2,,,rvv,2,673.085000,673.394000,0.309000
428,mlp_control,17,3,,,rvv,2,673.394000,673.410000,0.016000
429,mlp_control,17,4,,,rvv,2,673.410000,673.486000,0.076000
430,mlp_control,17,5,,,rvv,2,673.486000,673.492000,0.006000
431,mlp_control,17,6,,,rvv,2,673.492000,673.495000,0.003000
432,yolov8_nano,0,117,,,gemmini_q31,0,670.374000,677.328000,6.954000
433,yolov8_nano,0,118,,,gemmini_q31,0,677.328000,678.671000,1.343000
434,yolov8_nano,0,119,,,gemmini_q31,0,678.671000,680.858000,2.187000
435,yolov8_nano,0,120,,,gemmini_q31,0,680.858000,689.294000,8.436000
436,yolov8_nano,0,121,,,gemmini_q31,0,689.294000,691.481000,2.187000
437,yolov8_nano,0,122,,,gemmini_q31,0,691.481000,700.281000,8.800000
438,yolov8_nano,0,123,,,gemmini_q31,0,700.282000,702.001000,1.719000
439,yolov8_nano,0,124,,,gemmini_q31,0,702.001000,702.599000,0.598000
440,yolov8_nano,0,125,,,gemmini_q31,0,702.600000,703.236000,0.636000
441,yolov8_nano,0,126,,,gemmini_q31,0,703.236000,704.959000,1.723000
442,yolov8_nano,0,127,,,gemmini_q31,0,704.959000,705.432000,0.473000
443,dronet,9,0,,,rvv,2,705.394000,706.921000,1.527000
444,dronet,9,1,,,rvv,2,706.921000,707.145000,0.224000
445,dronet,9,2,,,rvv,2,707.145000,707.175000,0.030000
446,yolov8_nano,0,128,,,gemmini_q31,0,705.433000,707.205000,1.772000
447,yolov8_nano,0,129,,,gemmini_q31,0,707.205000,707.544000,0.339000
448,dronet,9,3,,,rvv,2,707.175000,708.033000,0.858000
449,yolov8_nano,0,130,,,gemmini_q31,0,707.544000,708.262000,0.718000
450,dronet,9,4,,,rvv,2,708.033000,708.877000,0.844000
451,dronet,9,5,,,rvv,2,708.877000,709.060000,0.183000
452,dronet,9,6,,,rvv,2,709.060000,709.072000,0.012000
453,dronet,9,7,,,rvv,2,709.072000,709.081000,0.009000
454,dronet,9,8,,,rvv,2,709.081000,709.662000,0.581000
455,yolov8_nano,0,131,,,gemmini_q31,0,708.262000,710.332000,2.070000
456,dronet,9,9,,,rvv,2,709.662000,710.777000,1.115000
457,dronet,9,10,,,rvv,2,710.777000,710.894000,0.117000
458,yolov8_nano,0,132,,,gemmini_q31,0,710.332000,710.895000,0.563000
459,dronet,9,11,,,rvv,2,710.894000,710.900000,0.006000
460,dronet,9,12,,,rvv,2,710.901000,710.906000,0.005000
461,dronet,9,13,,,rvv,2,710.906000,711.561000,0.655000
462,dronet,9,14,,,rvv,2,711.561000,712.854000,1.293000
463,dronet,9,15,,,rvv,2,712.854000,712.946000,0.092000
464,dronet,9,16,,,rvv,2,712.946000,712.950000,0.004000
465,dronet,9,17,,,rvv,2,712.950000,712.951000,0.001000
466,dronet,9,18,,,rvv,2,712.951000,712.953000,0.002000
467,dronet,9,19,,,rvv,2,712.954000,712.956000,0.002000
468,dronet,9,20,,,rvv,2,712.956000,712.957000,0.001000
469,mlp_control,18,0,,,rvv,2,712.958000,713.012000,0.054000
470,yolov8_nano,0,133,,,gemmini_q31,0,710.895000,713.021000,2.126000
471,mlp_control,18,1,,,rvv,2,713.013000,713.038000,0.025000
472,mlp_control,18,2,,,rvv,2,713.039000,713.420000,0.381000
473,mlp_control,18,3,,,rvv,2,713.420000,713.436000,0.016000
474,yolov8_nano,0,134,,,gemmini_q31,0,713.022000,713.465000,0.443000
475,mlp_control,18,4,,,rvv,2,713.436000,713.533000,0.097000
476,mlp_control,18,5,,,rvv,2,713.533000,713.540000,0.007000
477,mlp_control,18,6,,,rvv,2,713.540000,713.544000,0.004000
478,mlp_control,19,0,,,rvv,2,713.544000,713.591000,0.047000
479,mlp_control,19,1,,,rvv,2,713.591000,713.616000,0.025000
480,yolov8_nano,0,135,,,gemmini_q31,0,713.465000,713.618000,0.153000
481,yolov8_nano,0,136,,,gemmini_q31,0,713.618000,713.884000,0.266000
482,mlp_control,19,2,,,rvv,2,713.616000,713.954000,0.338000
483,mlp_control,19,3,,,rvv,2,713.954000,713.969000,0.015000
484,mlp_control,19,4,,,rvv,2,713.969000,714.054000,0.085000
485,mlp_control,19,5,,,rvv,2,714.054000,714.061000,0.007000
486,mlp_control,19,6,,,rvv,2,714.061000,714.064000,0.003000
487,yolov8_nano,0,137,,,gemmini_q31,0,713.885000,714.323000,0.438000
488,yolov8_nano,0,138,,,gemmini_q31,0,714.323000,714.445000,0.122000
489,yolov8_nano,0,139,,,gemmini_q31,0,714.445000,714.886000,0.441000
490,yolov8_nano,0,140,,,gemmini_q31,0,714.886000,714.970000,0.084000
491,yolov8_nano,0,141,,,gemmini_q31,0,714.971000,715.250000,0.279000
492,yolov8_nano,0,142,,,gemmini_q31,0,715.250000,715.778000,0.528000
493,yolov8_nano,0,143,,,gemmini_q31,0,715.778000,715.923000,0.145000
494,yolov8_nano,0,144,,,gemmini_q31,0,715.923000,716.468000,0.545000
495,yolov8_nano,0,145,,,gemmini_q31,0,716.468000,716.576000,0.108000
496,yolov8_nano,0,146,,,gemmini_q31,0,716.576000,716.617000,0.041000
497,dronet,10,0,,,rvv,2,744.794000,746.317000,1.523000
498,dronet,10,1,,,rvv,2,746.317000,746.541000,0.224000
499,dronet,10,2,,,rvv,2,746.541000,746.571000,0.030000
500,dronet,10,3,,,rvv,2,746.571000,747.414000,0.843000
501,dronet,10,4,,,rvv,2,747.415000,748.251000,0.836000
502,dronet,10,5,,,rvv,2,748.252000,748.431000,0.179000
503,dronet,10,6,,,rvv,2,748.431000,748.443000,0.012000
504,dronet,10,7,,,rvv,2,748.443000,748.453000,0.010000
505,dronet,10,8,,,rvv,2,748.453000,749.034000,0.581000
506,dronet,10,9,,,rvv,2,749.034000,750.140000,1.106000
507,dronet,10,10,,,rvv,2,750.140000,750.253000,0.113000
508,dronet,10,11,,,rvv,2,750.253000,750.259000,0.006000
509,dronet,10,12,,,rvv,2,750.259000,750.265000,0.006000
510,dronet,10,13,,,rvv,2,750.265000,750.919000,0.654000
511,dronet,10,14,,,rvv,2,750.920000,752.211000,1.291000
512,dronet,10,15,,,rvv,2,752.211000,752.302000,0.091000
513,dronet,10,16,,,rvv,2,752.303000,752.307000,0.004000
514,dronet,10,17,,,rvv,2,752.307000,752.307000,0.000000
515,dronet,10,18,,,rvv,2,752.308000,752.310000,0.002000
516,dronet,10,19,,,rvv,2,752.310000,752.313000,0.003000
517,dronet,10,20,,,rvv,2,752.313000,752.314000,0.001000
518,mlp_control,20,0,,,rvv,2,752.314000,752.368000,0.054000
519,mlp_control,20,1,,,rvv,2,752.369000,752.395000,0.026000
520,mlp_control,20,2,,,rvv,2,752.395000,752.768000,0.373000
521,mlp_control,20,3,,,rvv,2,752.768000,752.784000,0.016000
522,mlp_control,20,4,,,rvv,2,752.784000,752.879000,0.095000
523,mlp_control,20,5,,,rvv,2,752.879000,752.886000,0.007000
524,mlp_control,20,6,,,rvv,2,752.886000,752.889000,0.003000
525,mlp_control,21,0,,,rvv,2,752.889000,752.935000,0.046000
526,mlp_control,21,1,,,rvv,2,752.935000,752.960000,0.025000
527,mlp_control,21,2,,,rvv,2,752.960000,753.267000,0.307000
528,mlp_control,21,3,,,rvv,2,753.267000,753.283000,0.016000
529,mlp_control,21,4,,,rvv,2,753.283000,753.358000,0.075000
530,mlp_control,21,5,,,rvv,2,753.358000,753.365000,0.007000
531,mlp_control,21,6,,,rvv,2,753.365000,753.368000,0.003000
532,dronet,11,0,,,rvv,2,793.896000,795.414000,1.518000
533,dronet,11,1,,,rvv,2,795.414000,795.638000,0.224000
534,dronet,11,2,,,rvv,2,795.639000,795.668000,0.029000
535,dronet,11,3,,,rvv,2,795.669000,796.510000,0.841000
536,dronet,11,4,,,rvv,2,796.511000,797.347000,0.836000
537,dronet,11,5,,,rvv,2,797.347000,797.525000,0.178000
538,dronet,11,6,,,rvv,2,797.526000,797.537000,0.011000
539,dronet,11,7,,,rvv,2,797.538000,797.547000,0.009000
540,dronet,11,8,,,rvv,2,797.547000,798.128000,0.581000
541,dronet,11,9,,,rvv,2,798.128000,799.234000,1.106000
542,dronet,11,10,,,rvv,2,799.234000,799.346000,0.112000
543,dronet,11,11,,,rvv,2,799.346000,799.352000,0.006000
544,dronet,11,12,,,rvv,2,799.352000,799.357000,0.005000
545,dronet,11,13,,,rvv,2,799.358000,800.011000,0.653000
546,dronet,11,14,,,rvv,2,800.012000,801.302000,1.290000
547,dronet,11,15,,,rvv,2,801.302000,801.393000,0.091000
548,dronet,11,16,,,rvv,2,801.394000,801.397000,0.003000
549,dronet,11,17,,,rvv,2,801.397000,801.398000,0.001000
550,dronet,11,18,,,rvv,2,801.398000,801.401000,0.003000
551,dronet,11,19,,,rvv,2,801.401000,801.403000,0.002000
552,dronet,11,20,,,rvv,2,801.403000,801.404000,0.001000
553,mlp_control,22,0,,,rvv,2,801.405000,801.456000,0.051000
554,mlp_control,22,1,,,rvv,2,801.456000,801.482000,0.026000
555,mlp_control,22,2,,,rvv,2,801.482000,801.834000,0.352000
556,mlp_control,22,3,,,rvv,2,801.834000,801.849000,0.015000
557,mlp_control,22,4,,,rvv,2,801.849000,801.939000,0.090000
558,mlp_control,22,5,,,rvv,2,801.940000,801.946000,0.006000
559,mlp_control,22,6,,,rvv,2,801.946000,801.950000,0.004000
560,mlp_control,23,0,,,rvv,2,801.950000,801.995000,0.045000
561,mlp_control,23,1,,,rvv,2,801.995000,802.020000,0.025000
562,mlp_control,23,2,,,rvv,2,802.020000,802.324000,0.304000
563,mlp_control,23,3,,,rvv,2,802.324000,802.339000,0.015000
564,mlp_control,23,4,,,rvv,2,802.339000,802.415000,0.076000
565,mlp_control,23,5,,,rvv,2,802.415000,802.422000,0.007000
566,mlp_control,23,6,,,rvv,2,802.422000,802.424000,0.002000
567,dronet,12,0,,,rvv,2,825.494000,827.009000,1.515000
568,dronet,12,1,,,rvv,2,827.009000,827.234000,0.225000
569,dronet,12,2,,,rvv,2,827.234000,827.264000,0.030000
570,dronet,12,3,,,rvv,2,827.264000,828.106000,0.842000
571,dronet,12,4,,,rvv,2,828.106000,828.942000,0.836000
572,dronet,12,5,,,rvv,2,828.943000,829.121000,0.178000
573,dronet,12,6,,,rvv,2,829.121000,829.132000,0.011000
574,dronet,12,7,,,rvv,2,829.133000,829.142000,0.009000
575,dronet,12,8,,,rvv,2,829.142000,829.722000,0.580000
576,dronet,12,9,,,rvv,2,829.723000,830.828000,1.105000
577,dronet,12,10,,,rvv,2,830.828000,830.941000,0.113000
578,dronet,12,11,,,rvv,2,830.941000,830.947000,0.006000
579,dronet,12,12,,,rvv,2,830.947000,830.952000,0.005000
580,dronet,12,13,,,rvv,2,830.952000,831.605000,0.653000
581,dronet,12,14,,,rvv,2,831.605000,832.895000,1.290000
582,dronet,12,15,,,rvv,2,832.895000,832.986000,0.091000
583,dronet,12,16,,,rvv,2,832.986000,832.990000,0.004000
584,dronet,12,17,,,rvv,2,832.990000,832.991000,0.001000
585,dronet,12,18,,,rvv,2,832.991000,832.993000,0.002000
586,dronet,12,19,,,rvv,2,832.993000,832.995000,0.002000
587,dronet,12,20,,,rvv,2,832.995000,832.996000,0.001000
588,mlp_control,24,0,,,rvv,2,832.997000,833.048000,0.051000
589,mlp_control,24,1,,,rvv,2,833.048000,833.073000,0.025000
590,mlp_control,24,2,,,rvv,2,833.073000,833.423000,0.350000
591,mlp_control,24,3,,,rvv,2,833.423000,833.439000,0.016000
592,mlp_control,24,4,,,rvv,2,833.439000,833.529000,0.090000
593,mlp_control,24,5,,,rvv,2,833.529000,833.536000,0.007000
594,mlp_control,24,6,,,rvv,2,833.536000,833.539000,0.003000
595,mlp_control,25,0,,,rvv,2,833.539000,833.585000,0.046000
596,mlp_control,25,1,,,rvv,2,833.585000,833.610000,0.025000
597,mlp_control,25,2,,,rvv,2,833.610000,833.912000,0.302000
598,mlp_control,25,3,,,rvv,2,833.912000,833.928000,0.016000
599,mlp_control,25,4,,,rvv,2,833.928000,834.003000,0.075000
600,mlp_control,25,5,,,rvv,2,834.003000,834.009000,0.006000
601,mlp_control,25,6,,,rvv,2,834.010000,834.012000,0.002000
602,dronet,13,0,,,rvv,2,864.793000,866.308000,1.515000
603,dronet,13,1,,,rvv,2,866.309000,866.533000,0.224000
604,dronet,13,2,,,rvv,2,866.533000,866.563000,0.030000
605,dronet,13,3,,,rvv,2,866.563000,867.405000,0.842000
606,dronet,13,4,,,rvv,2,867.405000,868.240000,0.835000
607,dronet,13,5,,,rvv,2,868.240000,868.418000,0.178000
608,dronet,13,6,,,rvv,2,868.419000,868.430000,0.011000
609,dronet,13,7,,,rvv,2,868.431000,868.440000,0.009000
610,dronet,13,8,,,rvv,2,868.440000,869.020000,0.580000
611,dronet,13,9,,,rvv,2,869.020000,870.126000,1.106000
612,dronet,13,10,,,rvv,2,870.126000,870.238000,0.112000
613,dronet,13,11,,,rvv,2,870.239000,870.245000,0.006000
614,dronet,13,12,,,rvv,2,870.245000,870.250000,0.005000
615,dronet,13,13,,,rvv,2,870.250000,870.903000,0.653000
616,dronet,13,14,,,rvv,2,870.903000,872.193000,1.290000
617,dronet,13,15,,,rvv,2,872.194000,872.284000,0.090000
618,dronet,13,16,,,rvv,2,872.284000,872.288000,0.004000
619,dronet,13,17,,,rvv,2,872.289000,872.289000,0.000000
620,dronet,13,18,,,rvv,2,872.289000,872.292000,0.003000
621,dronet,13,19,,,rvv,2,872.292000,872.294000,0.002000
622,dronet,13,20,,,rvv,2,872.294000,872.295000,0.001000
623,mlp_control,26,0,,,rvv,2,872.295000,872.346000,0.051000
624,mlp_control,26,1,,,rvv,2,872.346000,872.372000,0.026000
625,mlp_control,26,2,,,rvv,2,872.372000,872.718000,0.346000
626,mlp_control,26,3,,,rvv,2,872.718000,872.734000,0.016000
627,mlp_control,26,4,,,rvv,2,872.734000,872.823000,0.089000
628,mlp_control,26,5,,,rvv,2,872.823000,872.830000,0.007000
629,mlp_control,26,6,,,rvv,2,872.830000,872.833000,0.003000
630,mlp_control,27,0,,,rvv,2,872.833000,872.879000,0.046000
631,mlp_control,27,1,,,rvv,2,872.879000,872.903000,0.024000
632,mlp_control,27,2,,,rvv,2,872.904000,873.207000,0.303000
633,mlp_control,27,3,,,rvv,2,873.207000,873.222000,0.015000
634,mlp_control,27,4,,,rvv,2,873.223000,873.298000,0.075000
635,mlp_control,27,5,,,rvv,2,873.298000,873.305000,0.007000
636,mlp_control,27,6,,,rvv,2,873.305000,873.307000,0.002000
637,dronet,14,0,,,rvv,2,905.193000,906.706000,1.513000
638,dronet,14,1,,,rvv,2,906.707000,906.932000,0.225000
639,dronet,14,2,,,rvv,2,906.932000,906.962000,0.030000
640,dronet,14,3,,,rvv,2,906.962000,907.803000,0.841000
641,dronet,14,4,,,rvv,2,907.804000,908.639000,0.835000
642,dronet,14,5,,,rvv,2,908.639000,908.817000,0.178000
643,dronet,14,6,,,rvv,2,908.817000,908.829000,0.012000
644,dronet,14,7,,,rvv,2,908.829000,908.839000,0.010000
645,dronet,14,8,,,rvv,2,908.839000,909.419000,0.580000
646,dronet,14,9,,,rvv,2,909.419000,910.525000,1.106000
647,dronet,14,10,,,rvv,2,910.525000,910.637000,0.112000
648,dronet,14,11,,,rvv,2,910.637000,910.643000,0.006000
649,dronet,14,12,,,rvv,2,910.643000,910.649000,0.006000
650,dronet,14,13,,,rvv,2,910.649000,911.302000,0.653000
651,dronet,14,14,,,rvv,2,911.302000,912.592000,1.290000
652,dronet,14,15,,,rvv,2,912.592000,912.682000,0.090000
653,dronet,14,16,,,rvv,2,912.683000,912.687000,0.004000
654,dronet,14,17,,,rvv,2,912.687000,912.687000,0.000000
655,dronet,14,18,,,rvv,2,912.687000,912.690000,0.003000
656,dronet,14,19,,,rvv,2,912.690000,912.692000,0.002000
657,dronet,14,20,,,rvv,2,912.692000,912.693000,0.001000
658,mlp_control,28,0,,,rvv,2,912.694000,912.745000,0.051000
659,mlp_control,28,1,,,rvv,2,912.745000,912.771000,0.026000
660,mlp_control,28,2,,,rvv,2,912.771000,913.119000,0.348000
661,mlp_control,28,3,,,rvv,2,913.119000,913.135000,0.016000
662,mlp_control,28,4,,,rvv,2,913.135000,913.224000,0.089000
663,mlp_control,28,5,,,rvv,2,913.224000,913.231000,0.007000
664,mlp_control,28,6,,,rvv,2,913.231000,913.234000,0.003000
665,mlp_control,29,0,,,rvv,2,913.235000,913.279000,0.044000
666,mlp_control,29,1,,,rvv,2,913.280000,913.304000,0.024000
667,mlp_control,29,2,,,rvv,2,913.304000,913.608000,0.304000
668,mlp_control,29,3,,,rvv,2,913.608000,913.623000,0.015000
669,mlp_control,29,4,,,rvv,2,913.623000,913.698000,0.075000
670,mlp_control,29,5,,,rvv,2,913.698000,913.705000,0.007000
671,mlp_control,29,6,,,rvv,2,913.705000,913.707000,0.002000
672,dronet,15,0,,,rvv,2,945.593000,947.107000,1.514000
673,dronet,15,1,,,rvv,2,947.107000,947.332000,0.225000
674,dronet,15,2,,,rvv,2,947.332000,947.362000,0.030000
675,dronet,15,3,,,rvv,2,947.362000,948.203000,0.841000
676,dronet,15,4,,,rvv,2,948.203000,949.039000,0.836000
677,dronet,15,5,,,rvv,2,949.039000,949.216000,0.177000
678,dronet,15,6,,,rvv,2,949.216000,949.228000,0.012000
679,dronet,15,7,,,rvv,2,949.228000,949.237000,0.009000
680,dronet,15,8,,,rvv,2,949.237000,949.818000,0.581000
681,dronet,15,9,,,rvv,2,949.818000,950.924000,1.106000
682,dronet,15,10,,,rvv,2,950.924000,951.036000,0.112000
683,dronet,15,11,,,rvv,2,951.036000,951.042000,0.006000
684,dronet,15,12,,,rvv,2,951.042000,951.048000,0.006000
685,dronet,15,13,,,rvv,2,951.048000,951.701000,0.653000
686,dronet,15,14,,,rvv,2,951.701000,952.991000,1.290000
687,dronet,15,15,,,rvv,2,952.991000,953.082000,0.091000
688,dronet,15,16,,,rvv,2,953.082000,953.086000,0.004000
689,dronet,15,17,,,rvv,2,953.086000,953.087000,0.001000
690,dronet,15,18,,,rvv,2,953.087000,953.089000,0.002000
691,dronet,15,19,,,rvv,2,953.090000,953.092000,0.002000
692,dronet,15,20,,,rvv,2,953.092000,953.093000,0.001000
693,mlp_control,30,0,,,rvv,2,953.093000,953.144000,0.051000
694,mlp_control,30,1,,,rvv,2,953.144000,953.169000,0.025000
695,mlp_control,30,2,,,rvv,2,953.169000,953.517000,0.348000
696,mlp_control,30,3,,,rvv,2,953.517000,953.532000,0.015000
697,mlp_control,30,4,,,rvv,2,953.532000,953.621000,0.089000
698,mlp_control,30,5,,,rvv,2,953.621000,953.628000,0.007000
699,mlp_control,30,6,,,rvv,2,953.628000,953.631000,0.003000
700,mlp_control,31,0,,,rvv,2,953.631000,953.676000,0.045000
701,mlp_control,31,1,,,rvv,2,953.676000,953.701000,0.025000
702,mlp_control,31,2,,,rvv,2,953.701000,954.005000,0.304000
703,mlp_control,31,3,,,rvv,2,954.005000,954.020000,0.015000
704,mlp_control,31,4,,,rvv,2,954.020000,954.096000,0.076000
705,mlp_control,31,5,,,rvv,2,954.096000,954.103000,0.007000
706,mlp_control,31,6,,,rvv,2,954.103000,954.105000,0.002000
707,dronet,16,0,,,rvv,2,984.893000,986.407000,1.514000
708,dronet,16,1,,,rvv,2,986.408000,986.632000,0.224000
709,dronet,16,2,,,rvv,2,986.632000,986.662000,0.030000
710,dronet,16,3,,,rvv,2,986.662000,987.503000,0.841000
711,dronet,16,4,,,rvv,2,987.503000,988.338000,0.835000
712,dronet,16,5,,,rvv,2,988.339000,988.516000,0.177000
713,dronet,16,6,,,rvv,2,988.516000,988.528000,0.012000
714,dronet,16,7,,,rvv,2,988.528000,988.537000,0.009000
715,dronet,16,8,,,rvv,2,988.537000,989.118000,0.581000
716,dronet,16,9,,,rvv,2,989.118000,990.223000,1.105000
717,dronet,16,10,,,rvv,2,990.224000,990.336000,0.112000
718,dronet,16,11,,,rvv,2,990.336000,990.342000,0.006000
719,dronet,16,12,,,rvv,2,990.342000,990.348000,0.006000
720,dronet,16,13,,,rvv,2,990.348000,991.001000,0.653000
721,dronet,16,14,,,rvv,2,991.001000,992.290000,1.289000
722,dronet,16,15,,,rvv,2,992.290000,992.381000,0.091000
723,dronet,16,16,,,rvv,2,992.381000,992.385000,0.004000
724,dronet,16,17,,,rvv,2,992.385000,992.385000,0.000000
725,dronet,16,18,,,rvv,2,992.386000,992.388000,0.002000
726,dronet,16,19,,,rvv,2,992.388000,992.390000,0.002000
727,dronet,16,20,,,rvv,2,992.391000,992.391000,0.000000
728,mlp_control,32,0,,,rvv,2,992.392000,992.442000,0.050000
729,mlp_control,32,1,,,rvv,2,992.443000,992.468000,0.025000
730,mlp_control,32,2,,,rvv,2,992.468000,992.813000,0.345000
731,mlp_control,32,3,,,rvv,2,992.813000,992.829000,0.016000
732,mlp_control,32,4,,,rvv,2,992.829000,992.918000,0.089000
733,mlp_control,32,5,,,rvv,2,992.918000,992.925000,0.007000
734,mlp_control,32,6,,,rvv,2,992.925000,992.927000,0.002000
735,mlp_control,33,0,,,rvv,2,992.928000,992.972000,0.044000
736,mlp_control,33,1,,,rvv,2,992.973000,992.997000,0.024000
737,mlp_control,33,2,,,rvv,2,992.997000,993.301000,0.304000
738,mlp_control,33,3,,,rvv,2,993.301000,993.316000,0.015000
739,mlp_control,33,4,,,rvv,2,993.316000,993.391000,0.075000
740,mlp_control,33,5,,,rvv,2,993.392000,993.398000,0.006000
741,mlp_control,33,6,,,rvv,2,993.398000,993.401000,0.003000
742,dronet,17,0,,,rvv,2,1025.293000,1026.807000,1.514000
743,dronet,17,1,,,rvv,2,1026.808000,1027.032000,0.224000
744,dronet,17,2,,,rvv,2,1027.032000,1027.062000,0.030000
745,dronet,17,3,,,rvv,2,1027.062000,1027.904000,0.842000
746,dronet,17,4,,,rvv,2,1027.904000,1028.739000,0.835000
747,dronet,17,5,,,rvv,2,1028.739000,1028.917000,0.178000
748,dronet,17,6,,,rvv,2,1028.917000,1028.929000,0.012000
749,dronet,17,7,,,rvv,2,1028.929000,1028.938000,0.009000
750,dronet,17,8,,,rvv,2,1028.939000,1029.519000,0.580000
751,dronet,17,9,,,rvv,2,1029.519000,1030.624000,1.105000
752,dronet,17,10,,,rvv,2,1030.624000,1030.736000,0.112000
753,dronet,17,11,,,rvv,2,1030.737000,1030.743000,0.006000
754,dronet,17,12,,,rvv,2,1030.743000,1030.748000,0.005000
755,dronet,17,13,,,rvv,2,1030.748000,1031.401000,0.653000
756,dronet,17,14,,,rvv,2,1031.401000,1032.690000,1.289000
757,dronet,17,15,,,rvv,2,1032.691000,1032.782000,0.091000
758,dronet,17,16,,,rvv,2,1032.782000,1032.786000,0.004000
759,dronet,17,17,,,rvv,2,1032.786000,1032.786000,0.000000
760,dronet,17,18,,,rvv,2,1032.787000,1032.789000,0.002000
761,dronet,17,19,,,rvv,2,1032.789000,1032.791000,0.002000
762,dronet,17,20,,,rvv,2,1032.791000,1032.792000,0.001000
763,mlp_control,34,0,,,rvv,2,1032.793000,1032.843000,0.050000
764,mlp_control,34,1,,,rvv,2,1032.844000,1032.869000,0.025000
765,mlp_control,34,2,,,rvv,2,1032.869000,1033.217000,0.348000
766,mlp_control,34,3,,,rvv,2,1033.218000,1033.233000,0.015000
767,mlp_control,34,4,,,rvv,2,1033.233000,1033.322000,0.089000
768,mlp_control,34,5,,,rvv,2,1033.322000,1033.329000,0.007000
769,mlp_control,34,6,,,rvv,2,1033.329000,1033.332000,0.003000
770,mlp_control,35,0,,,rvv,2,1033.332000,1033.377000,0.045000
771,mlp_control,35,1,,,rvv,2,1033.378000,1033.402000,0.024000
772,mlp_control,35,2,,,rvv,2,1033.402000,1033.705000,0.303000
773,mlp_control,35,3,,,rvv,2,1033.705000,1033.721000,0.016000
774,mlp_control,35,4,,,rvv,2,1033.721000,1033.796000,0.075000
775,mlp_control,35,5,,,rvv,2,1033.796000,1033.803000,0.007000
776,mlp_control,35,6,,,rvv,2,1033.803000,1033.805000,0.002000
777,dronet,18,0,,,rvv,2,1064.593000,1066.107000,1.514000
778,dronet,18,1,,,rvv,2,1066.107000,1066.332000,0.225000
779,dronet,18,2,,,rvv,2,1066.332000,1066.361000,0.029000
780,dronet,18,3,,,rvv,2,1066.362000,1067.203000,0.841000
781,dronet,18,4,,,rvv,2,1067.203000,1068.038000,0.835000
782,dronet,18,5,,,rvv,2,1068.039000,1068.216000,0.177000
783,dronet,18,6,,,rvv,2,1068.216000,1068.228000,0.012000
784,dronet,18,7,,,rvv,2,1068.228000,1068.237000,0.009000
785,dronet,18,8,,,rvv,2,1068.238000,1068.818000,0.580000
786,dronet,18,9,,,rvv,2,1068.818000,1069.924000,1.106000
787,dronet,18,10,,,rvv,2,1069.924000,1070.036000,0.112000
788,dronet,18,11,,,rvv,2,1070.036000,1070.042000,0.006000
